ind,open,close,low,high,volume,ma5,kf,macd,pjsp5,pjsp5bl,lrkf
736,38783.35,38679.92,37800.07,39000,3408.754109,39257.206,A,-117.5170876,38143.28,-0.013873865,AA
737,38679.92,37193,36519.67,38680.93,7080.321818,38754.158,A,-249.2156133,38487.572,0.034806872,AA
738,37189.23,38345.44,37073.58,38449.99,2730.179647,38489.156,A,-252.8859278,38548.456,0.005294397,AB
739,38347.4,38670.01,38160,38944.36,2438.35073,38333.952,B,-228.3745871,38688.052,0.000466563,BB
740,38670,37969.36,37892.07,38697.33,2180.448154,38171.546,B,-252.3910892,39233.396,0.033290948,BB
741,37967.67,38538.59,37555.86,38687.54,2397.570331,38143.28,B,-223.948893,39781.138,0.032241657,BB
742,38539.4,38914.46,38300,39130.01,2140.833276,38487.572,B,-175.9469467,40258.926,0.034549265,BB
743,38914.46,38649.86,38400.59,38988,1529.674954,38548.456,B,-158.6739497,40790.942,0.055396889,BB
744,38649.86,39367.99,37618,39368,1381.889161,38688.052,B,-98.4895591,41197.344,0.046468057,BC
745,39367.99,40696.08,39225.74,41050,4545.991183,39233.396,C,24.58659636,41224.102,0.012974763,CC
746,40691.86,41277.3,40411.23,41516.74,3449.450418,39781.138,C,132.9106998,41230.232,-0.001140288,CC
747,41277.3,41303.4,40853.89,41758.01,2469.177189,40258.926,C,190.5805823,41171.594,-0.003191166,CC
748,41303.4,41309.94,40706.62,41632.37,1943.063831,40790.942,C,211.7955848,40894.534,-0.010055836,CB
749,41309.94,41400,40971.11,41560,1504.476565,41197.344,B,213.8965756,40689.56,-0.017160386,BB
750,41400,40829.87,39751.64,41900,5303.93105,41224.102,B,161.2878397,40336.624,-0.012080519,BB
751,40830.8,41307.95,40366.72,41617.55,2954.06395,41230.232,B,143.6726497,40089.508,-0.02949655,BB
752,41307.94,41010.21,40880.03,41578.57,1316.282698,41171.594,B,99.07567459,40021.036,-0.024120189,BB
753,41012.15,39924.64,39750,41159.46,2656.501205,40894.534,B,-10.59839706,40151.864,0.005691322,BA
754,39921.76,40375.13,39918.29,40709.02,1340.40424,40689.56,A,-57.26031944,40133.534,-0.005983783,AB
755,40368.75,39065.19,38906,40502.57,4354.677501,40336.624,B,-174.1973744,40359.94,0.033143318,BA
756,39067.69,40072.37,38600,40089.33,2456.263628,40089.508,A,-180.7812711,40339.74,0.006672178,AB
757,40072.37,40667.85,39754,40807.41,1168.6662,40021.036,B,-143.7145025,40249.172,-0.010295061,BC
758,40667.85,40578.78,40475,40949,1342.260333,40151.864,C,-124.5902712,40175.16,-0.009946578,CB
759,40578.78,40283.48,39983.92,40978.94,1912.740418,40133.534,B,-130.5917487,39978.53,-0.007570101,BA
760,40286.28,40197.22,39759.45,40317.44,2172.697152,40359.94,A,-138.388837,39735.934,-0.01147557,AB
761,40197.23,39971.37,39480.99,40568.6,2022.018728,40339.74,B,-155.4955347,39670.756,-0.007520733,BB
762,39968.17,40215.01,39716.94,40391.61,973.6371988,40249.172,B,-147.2243929,39659.954,-0.01380221,BB
763,40209.45,40208.72,39810,40492.58,1178.329829,40175.16,B,-139.0948946,39686.416,-0.012989819,BB
764,40207.03,39300.33,39154.97,40207.03,1874.603474,39978.53,B,-188.7332265,39900.434,0.015269694,BA
765,39290.93,38984.24,38889,39613.3,2359.924396,39735.934,A,-233.7478284,40214.524,0.031558496,AA
766,38984.25,39645.48,38736.12,39692.18,1344.144958,39670.756,A,-210.6009501,40453.748,0.020387393,AB
767,39645.47,40161,39293.94,40250,1617.094715,39659.954,B,-154.7646819,40630.926,0.011701053,BC
768,40161,40341.03,40147.85,40781.56,1760.424076,39686.416,C,-102.4238149,40722.724,0.009461682,CC
769,40341.02,40370.42,40089.94,40781.14,1286.192506,39900.434,C,-64.39764069,40751.262,0.009433689,CC
770,40370.42,40554.69,40251.14,41220.54,2180.651996,40214.524,C,-27.30617846,40638.924,0.002077047,CB
771,40554.7,40841.6,40386.08,40893.96,934.4654372,40453.748,B,13.86751,40555.15,-0.007013682,BC
772,40841.61,41046.89,40678.89,41250,1369.363889,40630.926,C,50.20106139,40476.16,-0.013904342,CC
773,41047.67,40800.02,40671.59,41363.43,1232.280326,40722.724,C,52.6260306,40448.354,-0.00861926,CB
774,40801.73,40513.11,40205.32,40944.93,1457.114304,40751.262,B,30.99543189,40468.388,-0.00110389,BA
775,40513.11,39993,39891,40605.94,1890.919956,40638.924,A,-19.53174309,40612.654,0.015494061,AA
776,39993.01,40422.73,39984.94,40583.96,817.3060744,40555.15,A,-24.86092766,40578.236,0.003846994,AB
777,40422.72,40651.94,40417.66,40800.01,545.5370691,40476.16,B,-14.32157768,40463.4,-0.004637909,BC
778,40650.82,40660.99,40479.27,40877.55,517.686411,40448.354,C,-8.40608289,40447.09,-0.00526057,CB
779,40661,40613.28,40051,40771.26,1136.620265,40468.388,B,-9.301962412,40553.612,-0.001469175,BB
780,40613.28,40714.33,40473.83,40753.33,782.7624656,40612.654,B,-4.905399184,40599.168,-0.002828537,BB
781,40714.31,40250.64,40105.43,40736.4,739.2185918,40578.236,B,-33.45131755,40614.14,0.009030912,BA
782,40250.65,40077.76,39900,40388.38,900.5616181,40463.4,A,-62.51346383,40667.708,0.014720084,AB
783,40074.67,40579.44,40074.67,40729.69,1018.19433,40447.09,B,-47.1843619,40642.648,0.001557636,BB
784,40582.24,41145.89,40437.92,41350,1982.633282,40553.612,B,-0.594249656,40599.368,-0.013282542,BC
785,41143.32,40942.11,40827.42,41145.41,818.9385938,40599.168,C,13.99440277,40608.274,-0.008153854,CB
786,40942.11,40325.5,40250.45,40994.42,1579.971726,40614.14,B,-18.61734335,40702.484,0.009348526,BA
787,40328.66,40345.6,40068,40607.21,1201.486529,40667.708,A,-38.42804581,40784.868,0.010887631,AA
788,40343.57,40454.14,40262.52,40648.2,844.7859271,40642.648,A,-43.44517286,40777.91,0.008003384,AB
789,40453.33,40929.49,40383.89,41104.55,2130.841665,40599.368,B,-15.41898975,40428.444,-0.012241687,BC
790,40929.49,40986.64,40691.03,41072.63,993.2994902,40608.274,C,5.195517164,40139.83,-0.020660635,CB
791,40987.12,40796.55,40546.23,41040.71,924.1679815,40702.484,B,4.293761678,39938.994,-0.021020307,BB
792,40795.87,40757.52,40707.77,41053.29,955.185774,40784.868,B,-0.416188784,39674.782,-0.026565355,BA
793,40756.11,40419.35,40000,40846.43,2428.795539,40777.91,A,-26.35560607,39525.866,-0.022105353,AA
794,40422.98,39182.16,38888.88,40425.32,4798.657186,40428.444,A,-121.5547411,39535.804,0.009025638,AA
795,39182.16,39543.57,38500,39779.99,3013.459632,40139.83,A,-152.8780643,39341.614,-0.005107177,AB
796,39542.19,39792.37,39430.01,40088,1832.074116,39938.994,B,-149.3613128,39007.148,-0.019732979,BB
797,39792.37,39436.46,39250.67,39854.32,1289.757486,39674.782,B,-162.4425863,38612.49,-0.02089361,BB
798,39436.46,39674.77,39062.06,39943.89,1608.253075,39525.866,B,-146.9494665,38220.878,-0.036645253,BB
799,39674.77,39231.85,39179.24,39759,1796.73886,39535.804,B,-157.4982251,37984.888,-0.03178443,BA
800,39227.28,38572.62,37200,39370.5,6169.804972,39341.614,A,-197.2619738,37957.354,-0.015950848,AA
801,38571.32,38120.04,37747.87,38760.32,1903.437657,39007.148,A,-239.6151108,37963.39,-0.004109387,AA
802,38120.04,37463.17,37150,38587.01,1799.626716,38612.49,A,-293.8621838,37911.652,0.011971277,AA
803,37463.38,37716.71,35200,37783.28,10106.17461,38220.878,A,-293.9504138,37817.29,0.002666723,AB
804,37720.01,38051.9,37514.86,38220.33,2223.652803,37984.888,B,-254.2076203,37480.678,-0.015011655,BC
805,38052.8,38434.95,37847.98,39000,1607.450815,37957.354,C,-187.9491918,36887.014,-0.040274178,CC
806,38434.95,38150.22,37950,38693.21,1687.240657,37963.39,C,-150.7324387,36366.582,-0.04675302,CB
807,38153.63,37204.48,36666.66,38280,3539.917716,37911.652,B,-175.5099729,35908.04,-0.034846341,BA
808,37204.07,37244.9,36700,37833.16,2334.178373,37817.29,A,-174.5109962,35035.59,-0.059318457,AA
809,37244.89,36368.84,36100,37399.99,4060.703243,37480.678,A,-215.4980363,34636.76,-0.047625385,AA
810,36368.84,35466.63,33555,36700,13077.73086,36887.014,A,-281.8301584,34630.854,-0.023565137,AA
811,35460.18,35548.06,34300,35998.99,5992.800298,36366.582,A,-297.1548926,34672.346,-0.02463465,AA
812,35548.06,34911.77,34518.01,35918.64,4402.810916,35908.04,A,-324.8317739,34763.314,-0.004252319,AA
813,34910.09,32882.65,32619.65,34910.09,8747.870309,35035.59,A,-446.9466733,35025.618,0.065170173,AA
814,32877.96,34374.69,32500,34747.01,7145.482458,34636.76,A,-396.121141,35007.474,0.018408428,AB
815,34374.69,35437.1,34100,35862.4,4637.597697,34630.854,B,-266.0793976,34483.512,-0.026909313,BC
816,35437.1,35755.52,34880.01,35767.97,3173.385555,34672.346,C,-140.0767258,33990.598,-0.049360826,CC
817,35755.53,35366.61,35215.78,36349.99,2498.71832,34763.314,C,-68.03181906,33233.278,-0.060320511,CB
818,35368.35,34194.17,34051.2,35472.53,2862.38376,35025.618,B,-83.431303,32750.268,-0.042226555,BA
819,34193.79,34283.97,33333.33,35107.8,4640.695577,35007.474,A,-72.08860576,32462.234,-0.05313667,AA
820,34265.9,32817.29,32779.33,34441.02,7067.692518,34483.512,A,-143.7456432,32410.468,-0.012396575,AA
821,32817.29,33290.95,31091.41,33769.57,10562.60388,33990.598,A,-139.513335,32204.32,-0.032640402,AB
822,33294.28,31580.01,31402.58,33676.2,5630.209877,33233.278,B,-227.0350088,32577.614,0.03158973,BA
823,31579.9,31779.12,30408,32242,12138.19973,32750.268,A,-245.0658829,33015.024,0.038890441,AB
824,31779.11,32843.8,30700,33549.71,7583.85315,32462.234,B,-162.7988517,33320.24,0.014506239,BB
825,32840.81,32558.46,32215.65,33300,3558.850725,32410.468,B,-107.7636812,33884.96,0.040742099,BB
826,32557.09,32260.21,31225.4,32732.02,3193.749591,32204.32,B,-73.26021896,34419.03,0.066918969,BB
827,32254.82,33446.48,31427.01,33474.57,4003.839517,32577.614,B,41.47121104,34586.224,0.03407665,BC
828,33447.96,33966.17,33113.6,34444.68,3407.487168,33015.024,C,157.8394662,34671.752,0.020773081,CC
829,33966.16,34369.88,33666,34866.77,2066.328769,33320.24,C,261.3721146,34795.868,0.012394224,CC
830,34367.23,35382.06,34367.23,35628.3,4626.025717,33884.96,C,389.667715,34776.466,-0.017115849,CB
831,35382.04,34930.56,34290,35512.24,4224.12292,34419.03,B,432.4620168,34967.952,0.001070467,BB
832,34930.55,34282.45,33911,35467.48,3396.558704,34586.224,B,405.8895537,35311.072,0.030004332,BA
833,34282.45,34393.81,33705.02,34632.61,3817.969772,34671.752,A,384.7748155,35712.592,0.038343586,AB
834,34398.76,34990.46,34200,34999,2101.874468,34795.868,B,398.2808373,35869.346,0.025117875,BB
835,34990.46,35285.05,34520,35334.76,3077.943952,34776.466,B,412.5939468,35997.552,0.020192745,BC
836,35288.46,35887.99,34980.17,35888,3079.496624,34967.952,C,445.4003978,35837.206,-0.001415069,CC
837,35888,35998.05,35721.14,36338.2,3057.868991,35311.072,C,455.608741,35719.558,-0.007736308,CC
838,35993.59,36401.41,35614.19,36643.21,3012.311582,35712.592,C,468.7971861,35441.576,-0.026368045,CB
839,36401.41,35774.23,35624.03,36500.44,2793.985015,35869.346,B,416.3270023,34943.736,-0.023214867,BB
840,35771.79,35926.08,35463.42,36148.62,1945.203618,35997.552,B,374.2208169,34442.96,-0.041282545,BB
841,35926.07,35086.26,34800,36148.17,4135.675822,35837.206,B,276.6788731,34192.664,-0.025468545,BB
842,35086.26,35409.81,35024.84,35844.8,2454.307882,35719.558,B,223.1171282,34109.426,-0.036723834,BB
843,35411.75,35011.5,34881.04,35685.18,2127.585559,35441.576,B,153.3531673,34108.82,-0.025782386,BB
844,35011.5,33285.03,33214.42,35390.54,5838.744704,34943.736,B,-8.018477941,34459.558,0.035286974,BA
845,33280.68,33422.2,32527.95,34056.37,5437.524712,34442.96,A,-99.39724991,34710.878,0.038557546,AA
846,33421.14,33834.78,33416.47,34271,2998.262712,34192.664,A,-124.3130495,34799.858,0.028523253,AB
847,33833.09,34993.62,33809.45,35000,3513.670103,34109.426,B,-58.35711372,34746.406,-0.007064545,BC
848,34994.7,35008.47,34560.51,35290,2581.819471,34108.82,C,-11.77581549,34495.14,-0.014663023,CC
849,35008.46,35038.72,34820,35545.46,1550.195471,34459.558,C,21.22959816,34297.114,-0.021165328,CB
850,35038.72,34678.8,34188.26,35040.4,1399.005207,34710.878,B,19.04758761,33867.01,-0.023408826,BA
851,34678.8,34279.68,33724.19,34683.93,1984.699017,34799.858,A,-7.619899875,33635.952,-0.018778705,AB
852,34274.98,34726.36,33814.36,34889.81,1863.816767,34746.406,B,5.757891178,33298.528,-0.041116662,BB
853,34723.33,33752.14,33351.11,35100,1979.483352,34495.14,B,-47.15764082,33311.574,-0.01305298,BA
854,33754.05,34048.59,33300,34136.98,3073.243902,34297.114,A,-57.65195108,33139.022,-0.026713823,AB
855,34048.59,32528.28,32366,34048.6,5284.854001,33867.01,B,-156.8173108,33297.316,0.023642074,BA
856,32528.28,33124.39,32470.72,33258.15,3413.044687,33635.952,A,-170.9391559,33428.462,0.009179701,AB
857,33120.11,33039.24,32565.43,33551.68,3347.811642,33298.528,B,-174.1039001,33819.864,0.023627178,BB
858,33039.24,33817.37,32988.58,34427.84,4875.586976,33311.574,B,-114.7457136,33959.402,0.004199972,BC
859,33821.07,33185.83,33086.8,33914.35,2609.481697,33139.022,C,-109.0113371,34192.164,0.030324208,CB
860,33185.37,33319.75,32805.62,33518,2221.914929,33297.316,B,-88.08960363,34515.104,0.035875239,BB
861,33316.32,33780.12,33222.22,34232.55,3050.693634,33428.462,B,-37.7114304,34636.952,0.025364978,BC
862,33780.13,34996.25,33694.08,35173.56,4011.693489,33819.864,C,76.80535108,34490.388,-0.014454749,CC
863,34997.39,34515.06,34400,35067.07,2878.412936,33959.402,C,117.0257586,34501.87,-0.000382152,CC
864,34507.86,34349.64,34177.18,35114.02,2790.453829,34192.164,C,128.4551965,34482.658,0.003872471,CB
865,34349.64,34934.45,34349.64,35073.72,2096.17219,34515.104,B,168.8250128,34431.17,-0.01440641,BB
866,34929.04,34389.36,34244.79,35263,2763.955418,34636.952,B,152.7254806,34511.65,0.003556042,BA
867,34389.37,34263.43,34004.18,34512.25,1620.457688,34490.388,A,128.4777384,34624.306,0.010532396,AB
868,34263.62,34572.47,34066.11,34788.18,1515.523989,34501.87,B,127.8599052,34852.696,0.008105467,BB
869,34572.48,34253.58,34175.37,35105.66,2441.8513,34482.658,B,101.7207849,35200.748,0.02765165,BB
870,34253.58,34677.01,34173.76,34868,1701.68441,34431.17,B,108.0969581,35508.384,0.023974789,BB
871,34677.02,34791.76,34392.15,34950,1800.627369,34511.65,B,114.5732264,36007.274,0.034936836,BC
872,34791.76,34826.71,34651.42,35001.76,1398.102233,34624.306,C,115.4189506,36482.466,0.047542705,CB
873,34826.7,35714.42,34727.81,35936.09,2420.320173,34852.696,B,166.8493125,36811.806,0.030726692,BC
874,35714.42,35993.84,35597.17,36178.36,1889.493384,35200.748,C,208.0891507,37167.858,0.032617192,CC
875,35991.62,36215.19,35711.35,36458.9,1847.752515,35508.384,C,236.5997365,37413.93,0.033100475,CC
876,36216.66,37286.21,36117.89,37406.37,2435.686061,36007.274,C,309.3219973,37444.612,0.004248273,CC
877,37286.22,37202.67,36882.61,37796.08,1923.718559,36482.466,C,331.5567291,37412.234,0.005633037,CC
878,37205.25,37361.12,37003.36,37579.06,1471.453684,36811.806,C,335.668826,37440.768,0.002131842,CC
879,37364.46,37774.1,37359.25,38150,2652.028964,37167.858,C,343.6848964,37392.444,-0.010103642,CB
880,37776.42,37445.55,37356.02,37787.99,1363.162362,37413.93,B,305.6216464,37470.652,0.00067036,BB
881,37451.61,37439.62,37079,37704.39,1477.64167,37444.612,B,260.5643907,37624.668,0.004942572,BB
882,37442,37040.78,36998.15,37505.57,1991.170385,37412.234,B,187.8169262,37889.454,0.022911883,BA
883,37043.55,37503.79,36731.44,37511.11,1459.738331,37440.768,A,156.1004985,37964.788,0.012292038,AB
884,37503.79,37532.48,37300,37800,1010.102326,37392.444,B,123.6910849,38155.96,0.016611745,BC
885,37532.47,37836.59,37436.47,38100,1525.199115,37470.652,C,109.8410201,38259.738,0.011183566,CC
886,37836.59,38209.7,37700,38597.66,2571.296267,37624.668,C,112.5027079,38269.456,0.001563896,CC
887,38199.22,38364.71,38197.17,38780,1915.938849,37889.454,C,111.1990632,38390.214,0.000664778,CB
888,38364.73,37880.46,37805,38462.29,2860.712048,37964.788,B,66.42883921,38729.996,0.02242676,BB
889,37895.13,38488.34,37805,38499.62,2103.280292,38155.96,B,66.30731502,38942.702,0.011805186,BB
890,38488.35,38355.48,38053.97,38600,1476.400824,38259.738,B,46.75367726,39131.604,0.020235022,BB
891,38355.48,38258.29,37700,38412.68,1394.213069,38269.456,B,18.21521617,39366.76,0.028973328,BB
892,38258.3,38968.5,38163.16,39000,2175.045929,38390.214,B,37.02614077,39440.946,0.012123792,BC
893,38970.44,39579.37,38800,39735.99,4948.133934,38729.996,C,78.10460647,39500.85,-0.001983862,CC
894,39579.02,39551.87,39300,40131,4510.797619,38942.702,C,90.06923624,39454.776,-0.002454852,CC
895,39551.88,39299.99,39218.98,40036.29,4082.32992,39131.604,C,68.63397859,39352.27,0.00133028,CB
896,39299.14,39434.07,39299.14,39886,1217.463406,39366.76,B,51.86262502,39264.23,-0.004306936,BB
897,39427.1,39339.43,39253.14,39615.1,750.0180579,39440.946,B,24.17911674,39224.322,-0.002926021,BB
898,39339.42,39878.89,39331.09,39925.37,854.3232101,39500.85,B,31.51896808,39138.816,-0.018558039,BB
899,39878.88,39321.5,39321.5,39941.59,625.3591118,39454.776,B,-9.644227091,39110.044,-0.005377618,BA
900,39321.5,38787.46,38288,39462.27,2831.401307,39352.27,A,-77.53822585,39205.956,0.010789466,AA
901,38787.46,38993.87,38418.47,39145.52,1065.525705,39264.23,A,-111.1969443,39146.304,0.003909179,AB
902,38991.83,39139.89,38745.69,39324.55,1203.386837,39224.322,B,-125.2337152,39003.648,-0.003480899,BB
903,39149.12,39451.36,39015.89,39741.61,1473.338405,39138.816,B,-115.3919332,38675.602,-0.019663657,BB
904,39451.36,39177.64,39015.95,39639.57,1070.225775,39110.044,B,-128.1819165,38448.818,-0.018603009,BB
905,39172.77,39267.02,38808,39479.84,1110.159419,39205.956,B,-131.0222335,38291.938,-0.024832086,BB
906,39267.02,38695.61,38437.5,39344.98,1559.800396,39146.304,B,-169.3488463,38208.276,-0.012594038,BA
907,38695.61,38426.61,38350,38817.33,1593.280095,39003.648,A,-208.2233574,38259.01,-0.004361561,AB
908,38423.72,37811.13,37811.11,38850,1816.060571,38675.602,B,-267.0403754,38384.586,0.015166328,BA
909,37811.12,38043.72,37590.01,38100,2304.970133,38448.818,A,-280.5432,38399.576,0.00935387,AB
910,38043.72,38482.62,37723.68,38494.99,1919.703274,38291.938,B,-251.1304887,38258.508,-0.00582372,BC
911,38482.62,38277.3,38166.55,38639.99,1484.388126,38208.276,C,-236.901252,38139.648,-0.003596178,CB
912,38277.3,38680.28,37888,38709.43,1613.71933,38259.01,B,-193.5744125,37784.944,-0.023147092,BB
913,38678.33,38439.01,38316.33,38788,1055.600719,38384.586,B,-174.9543583,37222.596,-0.0316453,BB
914,38439.01,38118.67,37924.85,38553.68,1309.488264,38399.576,B,-177.4434389,36830.702,-0.033788377,BA
915,38117.96,37777.28,37202.07,38201.92,2900.083308,38258.508,A,-193.9717668,36466.414,-0.034699851,AA
916,37777.28,37683,37235.15,37893.81,3325.490445,38139.648,A,-202.2210969,36013.75,-0.044297163,AA
917,37683,36906.76,36599,37777,5066.414179,37784.944,A,-247.9090593,35675.93,-0.033349717,AA
918,36906.75,35627.27,35262.13,36960.34,5387.781278,37222.596,A,-346.218997,35671.5,0.001241465,AA
919,35627.27,36159.2,34359.8,36332.05,9570.891001,36830.702,A,-355.9681043,35685.856,-0.013090555,AA
920,36159.2,35955.84,35367.3,36159.2,2601.46631,36466.414,A,-355.8111012,35812.842,-0.003977045,AB
921,35949.95,35419.68,34801.05,36407.7,3240.067955,36013.75,B,-369.8809235,36076.764,0.018551382,BB
922,35422.89,35217.66,35139.73,35923.76,1305.033195,35675.93,B,-369.9632132,36465.554,0.035433757,BA
923,35216.5,35605.12,34800,35735.47,1727.317208,35671.5,A,-322.8116174,36745.546,0.032029832,AB
924,35605.47,36230.98,35554.02,36410,1324.86725,35685.856,B,-232.5766176,36743.978,0.014159098,BC
925,36230.98,36590.77,35967.21,36879.79,978.581706,35812.842,C,-136.5179195,36731.842,0.003855399,CC
926,36590.76,36739.29,36400.98,36879,1044.338769,36076.764,C,-55.01620152,36698.944,-0.00109817,CC
927,36739.3,37161.61,36736.67,37450.79,1689.822444,36465.554,C,30.68769793,36438.482,-0.019459006,CC
928,37161.62,37005.08,36908.55,37653.05,1527.70781,36745.546,C,77.52190513,36259.954,-0.020135776,CB
929,37005.07,36223.14,36014.44,37221.09,2331.498289,36743.978,B,57.44932249,36330.134,0.002953747,BA
930,36223.14,36530.09,36000,36650,1365.887267,36731.842,A,65.85257547,36517.474,-0.000345359,AA
931,36531.62,36574.8,36126.02,36689.12,1097.895019,36698.944,A,74.77778264,36692.512,0.003218391,AB
932,36574.8,35859.3,35518,36647.52,1734.868846,36438.482,B,34.87700656,37003.038,0.031895157,BB
933,35859.3,36112.44,35821.31,36375,1034.175928,36259.954,B,28.20156485,37316.878,0.03335244,BB
934,36108.57,36574.04,36072.86,36950,1598.004132,36330.134,B,55.94020985,37474.358,0.024616313,BB
